"JÓZEFÓW", 10184
"ŚW. HIERONIMA", 10184
"PL. POLITECHNIKI", 10174
"Warszawa Salomea", 10052
"pl. Starynkiewicza", 10052
"BLISKA", 10016
"PIASECZNO", 10006
"TOPOGRAFICZNA", 9953
"LUBELSKA", 9923
"DKS TARGÓWEK", 9880
"POLINEZYJSKA", 9845
"STANIEWICKA", 9779
"STĘPIŃSKA", 9715
"MILENIJNA", 9672
"KĄTY GRODZISKIE", 9625
"ŁUKOWSKA", 9608
"NOWY ŚWIAT", 9606
"OS. ARBUZOWA", 9564
"SOSNKOWSKIEGO", 9564
"PL. BERNARDYŃSKI", 9530
"PL. PIŁSUDSKIEGO", 9528
"NOWE WŁOCHY", 9489
"KOSTRZEWSKIEGO", 9489
"OS. MAJDAŃSKA", 9481
"DW. WSCHODNI (LUBELSKA)", 9434
"KU WIŚLE", 9413
"DZIERŻONIOWSKA", 9403
"CHŁOPICKIEGO", 9385
"MŁODZIEŃCZA", 9382
"KONSTRUKTORSKA", 9379
"WARSZAWA FALENICA", 9374
"OKRĄGŁA", 9369
"GRENADY", 9363
"ZAJĘCZA", 9336
"POPULARNA", 9329
"KIERBEDZIA", 9289
"PKP KOŁO", 9104
"CZYNSZOWA", 9098
"TRUSKAWIECKA", 9092
"P+R Al. Krakowska", 9090
"WARSZAWA CHOSZCZÓWKA", 9076
"RACJONALIZACJI", 9063
"KOŚCIÓŁ", 8996
"ŚLIWICE", 8909
"GRODZISK MAZ.", 8901
"PARAFIALNA", 8875
"CENTRUM ONKOLOGII", 8852
"ŁABISZYŃSKA", 8819
"FABRYCZNA", 8794
"PERZYŃSKIEGO", 8768
"W-WA WOLA GRZYBOWSKA", 8655
"GOLĘDZINÓW", 8637
"WIEJSKA", 8632
"PUSTELNIK", 8622
"TOPIEL", 8622
"PARK SKARYSZEWSKI", 8606
"KWATERY GŁÓWNEJ", 8594
"WARNEŃSKA", 8579
"LUSIŃSKA", 8538
"MAGISTRACKA", 8537
"DO FORTU", 8532
"HANDLOWA", 8530
"ZAJEZDNIA KLESZCZOWA", 8520
"BRACI WAGÓW", 8514
"POWSTAŃCÓW", 8505
"PIĘKNA", 8502
"rondo \"Radosława\"", 8490
"WIELICKA", 8489
"OS. WILGA", 8488
"STACJA KRWIODAWSTWA", 8480
"SPISAKA", 8470
"TRAUGUTTA", 8457
"PIASTÓW ŚLĄSKICH", 8454
