"METRO SŁODOWIEC", 15978
"WAWRZYSZEWSKA", 15933
"KRÓLIKARNIA", 15914
"HOTEL BRISTOL", 15870
"PARK TRAUGUTTA", 15867
"SASANKI", 15862
"PIASKI", 15860
"CZARNOMORSKA", 15794
"STARE BEMOWO", 15639
"ZALESIE GÓRNE", 15564
"WARSZAWA WAWER", 15436
"ŚW. BONIFACEGO", 15414
"PL. ZAMKOWY", 15358
"FORT WOLA", 15322
"SZPITAL MSW", 15282
"SGGW-KLINIKA", 15162
"WITOLIN", 14963
"W-WA WESOŁA", 14857
"PŁOCHOCIN", 14694
"RAKOWIEC", 14689
"NORBLIN", 14599
"SZWOLEŻERÓW", 14541
"POWĄZKI-CM. WOJSKOWY", 14524
"KLEMENSIEWICZA", 14382
"ŁOPUSZAŃSKA", 14343
"TARGÓWEK-RATUSZ", 14254
"KULSKIEGO", 14212
"TARCHOMIN", 14211
"STARA MIŁOSNA", 14207
"MODLIN", 14201
"PŁYTOWA", 14147
"AFRYKAŃSKA", 14117
"NISKA", 14099
"MEHOFFERA", 14089
"ŚW. WINCENTEGO", 14044
"KONSTRUKTORSKA", 14016
"HALE BANACHA", 14008
"PL. KASZTELAŃSKI", 13982
"WARSZAWA MIEDZESZYN", 13957
"Dw. Centralny", 13931
"KAPITULNA", 13895
"CZUMY", 13864
"HALA WOLA", 13859
"WŁOCHY-RATUSZ", 13787
"MALCZEWSKIEGO", 13669
"WARSZAWA CENTRALNA", 13635
"RATUSZOWA-ZOO", 13563
"WARSZAWA GOŁĄBKI", 13525
"TOPOGRAFICZNA", 13516
"PŁOWIECKA", 13507
"SZOBERA", 13498
"CISZEWSKIEGO", 13434
"ABRAHAMA", 13372
"WSPÓLNA", 13318
"Warszawa Salomea", 13313
"SYNÓW PUŁKU", 13306
"AWF", 13275
"MODLIN LOTNISKO", 13183
"TOPIEL", 13141
"WARSZAWA RADOŚĆ", 13115
"WOŁOMIN SŁONECZNA", 12950
"ADAMIECKIEGO", 12930
"ŚRÓDBORÓW", 12889
"PL. HALLERA", 12873
"NOWY ŚWIAT-UNIWERSYTET", 12870
"BANACHA-SZPITAL", 12870
"SOBIESKIEGO", 12811
