"TOR STEGNY",22113
"POWĄZKOWSKA",22086
"PARK OLSZYNA",22035
"WYŚCIGI",22025
"GOTARDA",21862
"WARSZAWA RAKOWIEC",21800
"ŻERAŃ FSO",21721
"SOKOŁOWSKA",21692
"ROZBRAT",21642
"MIĘDZYBORSKA",21596
"KAWĘCZYŃSKA-BAZYLIKA",21557
"SADYBA",21457
"PŁOCHOCIŃSKA",21405
"DICKENSA",21289
"KONARSKIEGO",21232
"BRÓDNO-PODGRODZIE",21184
"CM. ŻYDOWSKI",21035
"GOCŁAWSKA",20982
"ŚWIĘTOKRZYSKA",20876
"POŁCZYŃSKA-PARKING P+R",20810
"CISZEWSKIEGO",20797
"SADY ŻOLIBORSKIE",20737
"TORWAR",20730
"BARTYCKA",20660
"WŁOŚCIAŃSKA",20344
"NOWOLIPKI",20326
"POMNIK LOTNIKA",20301
"JADŹWINGÓW",20209
"SZCZĘŚLIWICE",20204
"PL. KRASIŃSKICH",20110
"WARSZAWA ŻWIRKI I WIGURY",20102
"ŚWIĄTYNIA OPATRZNOŚCI BOŻEJ",20088
"SZKOLNA",20046
"ZAJEZDNIA PRAGA",20016
"PARK KASKADA",19981
"SGGW-KLINIKA",19937
"MICHALIN",19936
"PRZYCZÓŁEK GROCHOWSKI",19889
"TRASA ŁAZIENKOWSKA",19838
"SZPITAL BRÓDNOWSKI",19782
"POLIGONOWA",19693
"BORA-KOMOROWSKIEGO",19602
"ŚW. BONIFACEGO",19372
"WSPÓLNA DROGA",19249
"KOŁO",19149
"DYWIZJONU 303",19120
"CZARNOMORSKA",19100
"SULEJÓWEK MIŁOSNA",19082
"DOLINA SŁUŻEWIECKA",19049
"WAWRZYSZEWSKA",19014
"SZPITAL MSW",18960
"FORT WOLA",18810
"ANNOPOL",18776
"TOPOGRAFICZNA",18717
"Warszawa Reduta Ordona",18669
"METRO WAWRZYSZEW",18545
"PARK TRAUGUTTA",18522
"SZPITAL BIELAŃSKI",18490
"SASANKI",18388
"PIASKI",18293
"TARGÓWEK-RATUSZ",18157
"STADION NARODOWY",18133
"KRÓLIKARNIA",18069
"KULSKIEGO",18016
"RATUSZOWA-ZOO",18011
"SARMACKA",17977
"ŁOPUSZAŃSKA",17956
"W-WA WESOŁA",17940
"RAKOWIEC",17901
"ŚWIDER",17856
"KLEMENSIEWICZA",17820
"SZPITAL WOLSKI",17682
"HALE BANACHA",17673
"PŁYTOWA",17583
"KONSTRUKTORSKA",17580
"METRO SŁODOWIEC",17424
"WARSZAWA WAWER",17333
"HALA WOLA",17306
"ZALESIE GÓRNE",17290
"CZUMY",17266
"DEOTYMY",17202
"POWĄZKI-CM. WOJSKOWY",17045
"PL. KASZTELAŃSKI",16954
"ŚW. WINCENTEGO",16908
"TARCHOMIN",16873
"NORBLIN",16826
"POPULARNA",16810
"HOTEL BRISTOL",16762
"MEHOFFERA",16690
"SZOBERA",16686
"AFRYKAŃSKA",16684
"HORBACZEWSKIEGO",16573
"BEŁDAN",16569
"MALCZEWSKIEGO",16442
"SZWOLEŻERÓW",16375
"NISKA",16330
"AL. ZIELENIECKA",16327
"WITOLIN",16199
"SOBIESKIEGO",16080
"SYNÓW PUŁKU",15955
"WŁOCHY-RATUSZ",15878
"ADAMIECKIEGO",15769
"REMBIELIŃSKA",15713
"KAPITULNA",15688
"Warszawa Salomea",15650
"PL. ZAMKOWY",15629
"BOGUSŁAWSKIEGO",15612
"WSPÓLNA",15592
"PŁOWIECKA",15567
"SKOROSZEWSKA",15516
"WARSZAWA CENTRALNA",15449
"ABRAHAMA",15390
"BANACHA-SZPITAL",15376
"PRZY AGORZE",15311
"UMIŃSKIEGO",15291
"SZANCERA",15112
"WARSZAWA RADOŚĆ",15069
"MANGALIA",15050
"NOWY ŚWIAT",14985
"BEREZYŃSKA",14874
"WARSZAWA MIEDZESZYN",14848
"STRZELECKIEGO",14795
"URSYNÓW PŁN.",14766
"WIŚLICKA",14759
"PKP URSUS-NIEDŹWIADEK",14753
"LEŻAJSKA",14736
"TOPIEL",14683
"MAJAKOWSKIEGO",14674
"PŁOCHOCIN",14669
"WIŚNIOWA",14650
"GARWOLIŃSKA",14638
"MODLIN",14632
"KOCJANA",14558
"TORUŃSKA",14512
"ROGALIŃSKA",14510
"KSIĄŻĘCA",14477
"RZESZOTARSKIEJ",14364
"STARA MIŁOSNA",14356
"AWF",14319
"WARSZAWA GOŁĄBKI",14233
"WAŁ GOCŁAWSKI",14222
"PL. HALLERA",14167
"MURANÓW",14113
"NOWY ŚWIAT-UNIWERSYTET",14087
"JÓZEFÓW",14079
"JESIENNYCH LIŚCI",14057
"WARSZAWA WESOŁA",14015
"CH PROMENADA",13988
"PŁOCKA-SZPITAL",13985
"OS. MAJDAŃSKA",13941
"BATUMI",13900
"WAT",13877
"CM. WAWRZYSZEWSKI",13745
"WOŁOMIN SŁONECZNA",13718
"MODLIN LOTNISKO",13708
"CHOMICZÓWKA",13675
"KAZUBÓW",13671
"SUWAK",13653
"CENTRUM ONKOLOGII",13588
"NOVOTEL",13586
"CONRADA",13586
"ZIELONKA",13581
"HANDLOWA",13569
"BROWARNA",13548
"PKP PIASECZNO",13537
"WARSZAWA MIĘDZYLESIE",13528
"WARSZAWA REMBERTÓW",13499
"SZWEDZKA",13485
"GWIAŹDZISTA",13482
"ZAJEZDNIA KLESZCZOWA",13355
"DĄBRÓWKA WIŚLANA",13169
"DKS TARGÓWEK",13098
"ELBLĄSKA",13051
"CYBERNETYKI",13038
"KOMORÓW",13007
"ZAJĘCZA",13003
"KINOWA",12982
"KOBYŁKA-OSSÓW",12944
"POBORZAŃSKA",12929
"METRO CENTRUM NAUKI KOPERNIK",12795
"WARSZAWA GOCŁAWEK",12786
"ŻERAŃ WSCHODNI",12759
"BRÓDNOWSKA",12671
"MENNICA",12639
"OS. DERBY",12604
"CH REDUTA",12566
"CHOTOMÓW",12562
"PODLEŚNA-IMIGW",12551
"BIBLIOTEKA NARODOWA",12550
"WARSZAWA ANIN",12547
"KLARYSEWSKA",12524
"DW. ZACHODNI (TUNELOWA)",12502
"PIASECZNO",12484
"ORDONA",12298
"MARYNIN",12281
"KONDRATOWICZA",12265
"PL. SZWEDZKI",12219
"GRODZISK MAZ.",12211
"ŚW. HIERONIMA",12141
"GRENADIERÓW",12086
"STEGNY",12054
"PILECKIEGO",12002
"KOŚCIÓŁ",11998
"MADALIŃSKIEGO",11963
"URSUS-RATUSZ",11885
"LEGIONOWO",11759
"JAKTORÓW",11757
"SMOLUCHOWSKIEGO",11727
"ŻOŁNY",11725
"BARTOSZKA",11689
"Warszawa Raków",11684
"BIAŁOWIEJSKA",11650
"STĘPIŃSKA",11619
"RYŻOWA",11591
"KU WIŚLE",11587
"GRABÓW",11555
"INSTYTUT NEUROLOGII",11526
"PIASTÓW ŚLĄSKICH",11512
"BALEYA",11502
"ŁOJEWSKA",11501
"SOKRATESA",11500
"CZŁUCHOWSKA",11493
"BLISKA",11468
"CIEPŁOWNIA WOLA",11449
"CM. WŁOSKI",11311
"NOWE WŁOCHY",11271
"KRÓLOWEJ MARYSIEŃKI",11260
"ŻYTNIA",11192
"DWERNICKIEGO",11186
"SOLEC",11135
"STACJA KRWIODAWSTWA",11126
"RACJONALIZACJI",11021
"KENIGA",10981
"PIOTRA SKARGI",10941
"MIKOŁAJSKA",10773
"LUBELSKA",10713
"W-WA WOLA GRZYBOWSKA",10670
"EMILII PLATER",10667
"PL. INWALIDÓW",10662
"RONDO KS. J. POPIEŁUSZKI",10658
"TRAUGUTTA",10570
"GOŁKOWSKA",10543
"JULIANOWSKA",10453
"CODZIENNA",10438
"PARK SKARYSZEWSKI",10408
"WITEBSKA",10387
"CM. WOLSKI",10382
"GŁĘBOCKA",10362
"STOICKA",10353
"UKSW",10348
"ŁABISZYŃSKA",10215
"STEFANIKA",10187
"RAKOWIECKA-SANKTUARIUM",10183
"ŁAGIEWNICKA",10176
"PL. POLITECHNIKI",10136
"MŁYNARSKA",10043
"MIŃSK MAZ. ANIELINA",10038
"KS. POPIEŁUSZKI",10030
"KOSTRZEWSKIEGO",10027
"FIGOWA",9973
"URSYNÓW ZACH.",9945
"OS. WILGA",9934
"PKP WŁOCHY",9926
"ŚRÓDBORÓW",9921
"PIMOT",9916
"LESZNO",9887
"MILENIJNA",9853
"DŁUGOSZA",9727
"POPIELA",9706
"DW. WSCHODNI (LUBELSKA)",9700
"RECHNIEWSKIEGO",9696
"ORLICH GNIAZD",9690
"MEISSNERA",9684
"PERZYŃSKIEGO",9604
"MALBORSKA",9547
"DURACZA",9492
"WARSZAWA WOLA GRZYBOWSKA",9456
"WOŁOMIN",9453
"BUDZIŃSKIEJ-TYLICKIEJ",9443
"PL. TEATRALNY",9442
"ASPEKT",9429
"WIEJSKA",9421
"OS. NOWY MOKOTÓW",9420
"DZIKA",9412
"URZĄD MIASTA",9388
"DALIBORA",9357
"DZIECI WARSZAWY",9345
"TUŁOWICKA",9344
"REDUTOWA",9343
"WARSZAWA OKĘCIE",9293
"GORZYKOWSKA",9285
"DZIERŻONIOWSKA",9276
"ZĄBKI",9255
"GOLĘDZINÓW",9217
"CMENTARZ",9190
"HOŁUBCOWA",9160
"ŻUROMIŃSKA",9150
"WARSZAWSKA",9127
"SZASERÓW-SZPITAL",9096
"OS. LEŚNE",9093
"3 MAJA",9071
"BOGATKI",9055
"ZAKRZEWSKA",9035
"OS. POTOK",9032
"MOST SIEKIERKOWSKI",9027
"AL. JANA PAWŁA II",9018
"TRUSKAWIECKA",9013
"OS. ARBUZOWA",8986
"GRENADY",8904
"POLECZKI",8889
"WITANÓW",8835
"KOCHANOWSKIEGO",8835
"GEN. ZAJĄCZKA",8796
"PIĘKNA",8778
"WARSZAWA CHOSZCZÓWKA",8775
"KONWALIOWA",8750
"MARYSIN",8680
"WARSZAWA FALENICA",8628
"ZACHĘTA",8619
"LALKI",8595
"HALINÓW",8567
"LIPOWCZANA",8533
"LEGIA-STADION",8510
"FABRYCZNA",8507
"TELIGI",8487
"BUKOWIŃSKA",8481
"BIAŁOŁĘKA-RATUSZ",8476
"MŁODZIEŃCZA",8423
"ARMII KRAJOWEJ",8382
"SMOCZA",8331
"PL. NIEMENA",8309
"WAŁOWICKA",8297
"PARK POSTĘPU",8295
"LAZUROWA",8286
"WARSZAWA PŁUDY",8276
"JÓRSKIEGO",8219
"KS POLONIA",8209
"MOKOTOWSKA",8111
"DOMANIEWSKA OFFICE PARK",8070
