"GRENADIERÓW", 15871
"TOPOGRAFICZNA", 15812
"WAT", 15707
"KONDRATOWICZA", 15618
"LEGIONOWO", 15604
"WOŁOMIN SŁONECZNA", 15573
"GRODKOWSKA", 15484
"KULSKIEGO", 15454
"KSIĄŻĘCA", 15381
"KOMORÓW", 15373
"NOVOTEL", 15372
"GOCŁAWSKA", 15355
"STARA MIŁOSNA", 15346
"CIEPŁOWNIA WOLA", 15321
"WARSZAWA GOŁĄBKI", 15297
"KOCJANA", 15250
"PKP WŁOCHY", 15121
"WRÓBLA", 15001
"SZKOLNA", 14992
"ŚWIĘTOKRZYSKA", 14969
"CH PROMENADA", 14958
"NORBLIN", 14907
"PRZY AGORZE", 14835
"DALIBORA", 14766
"JULIANOWSKA", 14653
"MODLIN", 14605
"KOBYŁKA-OSSÓW", 14567
"STADION NARODOWY", 14559
"BANACHA-SZPITAL", 14532
"POWĄZKI-CM. WOJSKOWY", 14488
"MALBORSKA", 14281
"PL. POLITECHNIKI", 14242
"WARSZAWA OKĘCIE", 14232
"CZŁUCHOWSKA", 14231
"TUŻYCKA", 14182
"ZĄBKI", 14140
"DŁUGOSZA", 13968
"WARSZAWA GOCŁAWEK", 13768
"MŁYNARSKA", 13738
"KRÓLOWEJ MARYSIEŃKI", 13656
"ŚWIĄTYNIA OPATRZNOŚCI BOŻEJ", 13453
"KONSTRUKTORSKA", 13447
"MALCZEWSKIEGO", 13443
"SMOCZA", 13432
"ŚW. HIERONIMA", 13376
"RECHNIEWSKIEGO", 13373
"INSTYTUT NEUROLOGII", 13327
"POPULARNA", 13287
"LUBELSKA", 13284
"WITEBSKA", 13282
"MOŁDAWSKA", 13231
"BLISKA", 13163
"GRODZISK MAZ.", 13157
"NOWY ŚWIAT", 13146
"SZPITAL BIELAŃSKI", 13093
"NOWY ŚWIAT-UNIWERSYTET", 13075
"KINOWA", 13061
"ADAMIECKIEGO", 13036
"LEŻAJSKA", 12983
"URSYNÓW ZACH.", 12941
"DZIECI WARSZAWY", 12889
"NOWE WŁOCHY", 12889
"GORZYKOWSKA", 12862
"KLARYSEWSKA", 12849
"SGGW-KLINIKA", 12799
"SOBIESKIEGO", 12796
"KOSTRZEWSKIEGO", 12794
"JÓRSKIEGO", 12787
"ANNOPOL", 12764
"OS. MAJDAŃSKA", 12754
"DKS TARGÓWEK", 12728
"HALINÓW", 12697
"ZAJĘCZA", 12582
"POLINEZYJSKA", 12580
"ORLICH GNIAZD", 12569
"KĄTY GRODZISKIE", 12508
"ŚLIWICE", 12480
"SOKRATESA", 12445
"CISZEWSKIEGO", 12441
"STANIEWICKA", 12401
"SOSNKOWSKIEGO", 12401
"W-WA WOLA GRZYBOWSKA", 12329
"PIASECZNO", 12221
"MILENIJNA", 12201
"WOŁOMIN", 12120
"OKRĄGŁA", 12106
"CHŁOPICKIEGO", 12071
"GRENADY", 12065
"TRUSKAWIECKA", 12020
"OS. ARBUZOWA", 11839
"ŁUKOWSKA", 11792
"WARNEŃSKA", 11678
"STĘPIŃSKA", 11651
"DZIERŻONIOWSKA", 11621
"Warszawa Salomea", 11478
"FABRYCZNA", 11466
"PKP KOŁO", 11459
"PODLEŚNA-IMiGW", 11447
"KIERBEDZIA", 11415
"PKP TORUŃSKA", 11386
"JAKTORÓW", 11361
"WARSZAWA CHOSZCZÓWKA", 11328
"SPISAKA", 11299
"NOSKOWSKIEGO", 11282
"PL. BERNARDYŃSKI", 11249
"KWATERY GŁÓWNEJ", 11176
"WIELICKA", 11150
"KS POLONIA", 11051
"PIĘKNA", 11044
"TRAUGUTTA", 11016
"OS. WILGA", 11002
"PL. PIŁSUDSKIEGO", 10982
"KU WIŚLE", 10964
"MIKLASZEWSKIEGO", 10959
"RACJONALIZACJI", 10954
"PERZYŃSKIEGO", 10834
"STACJA KRWIODAWSTWA", 10818
"Warszawa Ochota WKD", 10813
"CENTRUM ONKOLOGII", 10813
"OKULAROWA", 10765
"CZYNSZOWA", 10761
"ŁABISZYŃSKA", 10744
"PARAFIALNA", 10743
"GARWOLIŃSKA", 10656
"POLECZKI", 10628
"MŁODZIEŃCZA", 10533
"POWSTAŃCÓW", 10527
"DO FORTU", 10523
"JADŹWINGÓW", 10487
"PARK SKARYSZEWSKI", 10450
"MŁOCINY-UKSW", 10428
"FALENICA", 10412
"SUWAK", 10370
"MAGISTRACKA", 10368
"PIASTÓW ŚLĄSKICH", 10352
"PKP OLSZYNKA GROCHOWSKA", 10343
"RAGINISA", 10339
"HANDLOWA", 10295
"NOWOURSYNOWSKA", 10245
"TOPIEL", 10244
"GOLĘDZINÓW", 10181
"PUSTELNIK", 10158
"KICKIEGO", 10148
"WIEJSKA", 10117
"WARSZAWA PRAGA", 10073
"EKSPRESOWA", 10026
"KOŚCIÓŁ", 10024
"MADALIŃSKIEGO", 10016
"ZAJEZDNIA KLESZCZOWA", 9931
"MONTE CASSINO", 9899
"BIAŁOŁĘKA-RATUSZ", 9899
"BRACI WAGÓW", 9897
"FORT BLIZNE", 9885
"PKP POWIŚLE", 9884
"CMENTARZ", 9880
"URSUS-RATUSZ", 9862
"OGIŃSKIEGO", 9856
"MARYMONT-POTOK", 9839
"KAROLKOWA", 9838
"BEREZYŃSKA", 9803
"GEN. ZAJĄCZKA", 9749
"URZĄD MIASTA", 9737
"BIELANY-RATUSZ", 9711
"WAŁ MIEDZESZYŃSKI", 9694
"PL. INWALIDÓW", 9679
"SULEJÓWEK", 9542
"LUSIŃSKA", 9450
"STRĄKOWA", 9398
"WARSZAWA TORUŃSKA", 9376
"REMBERTÓW-KOLONIA", 9368
"STEFANIKA", 9365
"BUDOWLANA", 9260
"SAMOCHODOWA", 9250
"KRYNOLINY", 9242
"CM. BRÓDNOWSKI", 9225
"URSYNÓW PŁD.", 9178
"PIOTRA SKARGI", 9140
"WARSZAWA PŁUDY", 9123
"METRO CENTRUM NAUKI KOPERNIK", 9095
"OŻARÓW MAZ.", 9029
"DW. ZACHODNI (TUNELOWA)", 9012
"TRAWIASTA", 9003
"TARNOWIECKA", 8975
"SKOROSZE", 8947
"JESIENNYCH LIŚCI", 8936
"BŁONIE", 8920
"ARESZT ŚLEDCZY SŁUŻEWIEC", 8903
"RASZYŃSKA", 8877
"KONWALIOWA", 8847
"GALLA ANONIMA", 8835
"KOCHANOWSKIEGO", 8827
"BUKOWIŃSKA", 8781
"REDUTOWA", 8750
"BALEYA", 8664
"ANTKA ROZPYLACZA", 8664
"KLAUDYNY", 8639
"KOBYŁKA", 8632
"ARMATNIA", 8629
"ZARUSKIEGO", 8611
"SIEKIERKI-SANKTUARIUM", 8601
"WARSZAWA OLSZYNKA GROCH.", 8553
"DZIKA", 8526
"VOGLA", 8511
"FIGOWA", 8493
"ŻEROMSKIEGO", 8491
"LIPOWCZANA", 8473
"RADIOWA-WAT", 8473
"REGULSKA", 8422
"WIŚNIOWA", 8388
"MEISSNERA", 8376
"PL. TYSIĄCLECIA", 8375
"TELIGI", 8322
"RAKOWIECKA-SANKTUARIUM", 8320
"SPARTAŃSKA", 8260
"WYNALAZEK", 8223
"ZAJEZDNIA WORONICZA", 8189
"WITANÓW", 8169
"ROZŁOGI", 8166
"MENNICA", 8145
"ZAKRZEWSKA", 8130
"MIŃSK MAZ. ANIELINA", 8119
"MOST ŚWIĘTOKRZYSKI", 8105
"PIMOT", 8088
"WKD RAKÓW", 8072
"ŁOWICKA", 8040
"LALKI", 8036
"OS. LEŚNE", 8021
"TRAKT LUBELSKI", 7998
"WRONIA", 7996
"ZAJEZDNIA ŻOLIBORZ", 7954
"ŚNIEGOCKIEJ", 7932
"SOLEC", 7886
"GEN. MACZKA", 7873
"KLUB LIRA", 7872
"BARTNICZA", 7825
"KOŁOWA", 7806
"KANAŁ ŻERAŃSKI", 7776
"AL. 3 MAJA", 7770
"REZEDOWA", 7767
"GRODZISK", 7722
"PKP PIASECZNO", 7716
"SIEMIATYCKA", 7704
"TARCHOMIN KOŚCIELNY", 7697
"WAŁOWICKA", 7692
"REJTANA", 7684
"DUNIKOWSKIEGO", 7667
"CISIE", 7667
"JASNA", 7654
"WARSZAWA WOLA GRZYBOWSKA", 7649
"AL. SOLIDARNOŚCI", 7589
"ŻERAŃ WSCHODNI", 7559
"PL. NIEMENA", 7539
"NIEDŹWIEDZIA", 7484
"PIECHURÓW", 7447
"Warszawa Zachodnia WKD", 7433
"ARMII KRAJOWEJ", 7428
"KRASICKIEGO", 7422
"PKP ZACISZE-WILNO", 7418
"OBROŃCÓW TOBRUKU", 7403
"BYTNARA", 7396
"WARSZAWSKA", 7307
"LAZUROWA", 7293
"SPORTOWA", 7291
"ORLA", 7283
"PLATERÓWEK", 7266
"KONDUKTORSKA", 7241
"DOJAZDOWA", 7193
"BOGATKI", 7170
"ZAPUSTNA", 7149
"OBRAZKOWA", 7139
"WARSZAWA URSUS PŁN.", 7130
"OŚRODEK WOJSKOWY", 7090
"DĄBROWSKIEGO", 7079
"ORZYCKA", 7043
"MIKOŁAJSKA", 7034
"RADAROWA", 7026
"PARK POSTĘPU", 7007
"NOWY DWÓR MAZ.", 6972
"KAJKI", 6949
"SMOLUCHOWSKIEGO", 6932
"NIZINNA", 6928
"BOHATEREWICZA", 6912
"UKSW", 6897
"NAMYSŁOWSKA", 6862
"KWITNĄCA", 6853
"Nowa Wieś Warszawska", 6846
"MOST SIEKIERKOWSKI", 6828
"ŻUROMIŃSKA", 6775
"WYBRZEŻE HELSKIE", 6743
"BEETHOVENA", 6731
"LESZNO", 6713
"MYCIELSKIEGO", 6702
"MIŁOBĘDZKA", 6689
"LEGIA-STADION", 6654
"PRYSTORA", 6636
"TELEWIZJA POLSKA", 6634
"NOWOLIPIE", 6629
"OS. KABATY", 6610
"ROGALIŃSKA", 6606
"NIK", 6598
"PRZASNYSKA", 6588
"ŁAZIENKI KRÓLEWSKIE", 6571
"WIDAWSKA", 6554
"OS. NOWY MOKOTÓW", 6519
"Warszawa Al. Jerozolimskie", 6517
